Train_No,Train_Name,Source_Station_Name,Destination_Station_Name,days,Num_Days,Train_Category
63141,SDAH RPH PAS,SEALDAH,RAMPUR HAT,Sunday,1,Weekend
63142,RPH SDAH PAS,RAMPUR HAT,SEALDAH,Monday,1,Weekday
63151,JSME - BDME,JASIDIH JN.,BAIDYANATHDHAM,Sunday,1,Weekend
63153,JSME - BDME,JASIDIH JN.,BAIDYANATHDHAM,Tuesday,1,Weekday
63154,BDME - JSME,BAIDYANATHDHAM,JASIDIH JN.,Monday,1,Weekday
63155,JSME - BDME,JASIDIH JN.,BAIDYANATHDHAM,Tuesday,1,Weekday
63156,BDME - JSME,BAIDYANATHDHAM,JASIDIH JN.,Wednesday,1,Weekday
63157,JSME - BDME,JASIDIH JN.,BAIDYANATHDHAM,Saturday,1,Weekend
63158,BDME - JSME,BAIDYANATHDHAM,JASIDIH JN.,Friday,1,Weekday
63159,JSME - BDME,JASIDIH JN.,BAIDYANATHDHAM,Tuesday,1,Weekday
63160,BDME - JSME,BAIDYANATHDHAM,JASIDIH JN.,Wednesday,1,Weekday
63161,JSME - BDME,JASIDIH JN.,BAIDYANATHDHAM,Sunday,1,Weekend
63162,BDME - JSME,BAIDYANATHDHAM,JASIDIH JN.,Sunday,1,Weekend
63163,JSME - BDME,JASIDIH JN.,BAIDYANATHDHAM,Saturday,1,Weekend
63164,BDME - JSME,BAIDYANATHDHAM,JASIDIH JN.,Friday,1,Weekday
63165,JSME-BDME PG,JASIDIH JN.,BAIDYANATHDHAM,Thursday,1,Weekday
63166,BDME - JSME,BAIDYANATHDHAM,JASIDIH JN.,Friday,1,Weekday
63167,JSME - BDME,JASIDIH JN.,BAIDYANATHDHAM,Sunday,1,Weekend
63168,BDME - JSME,BAIDYANATHDHAM,JASIDIH JN.,Saturday,1,Weekend
63169,JSME-BDME PG,JASIDIH JN.,BAIDYANATHDHAM,Monday,1,Weekday
63203,KIUL-MKA MEM,KIUL JN.,MOKAMA JN.,Sunday,1,Weekend
63204,MKA-KIUL MEM,MOKAMA JN.,KIUL JN.,Monday,1,Weekday
63205,KIUL-PNBE ME,KIUL JN.,PATNA JN.,Saturday,1,Weekend
63206,PNBE-KIUL ME,PATNA JN.,KIUL JN.,Thursday,1,Weekday
63207,JAJ-PNBE MEM,JHAJHA,PATNA JN.,Tuesday,1,Weekday
63208,PNBE-JSME ME,PATNA JN.,JASIDIH JN.,Friday,1,Weekday
63209,JAJ-PNBE MEM,JHAJHA,PATNA JN.,Saturday,1,Weekend
63210,PNBE-JAJ MEM,PATNA JN.,JHAJHA,Wednesday,1,Weekday
63211,JAJ - PNBE,JASIDIH JN.,PATNA JN.,Sunday,1,Weekend
63212,PNBE-JAJ MEM,PATNA JN.,JHAJHA,Sunday,1,Weekend
63213,PNBE-ARA MEM,PATNA JN.,ARA,Saturday,1,Weekend
63214,ARA-PNBE MEM,ARA,PATNA JN.,Friday,1,Weekday
63217,MKA-DNR MEMU,MOKAMA JN.,DANAPUR,Tuesday,1,Weekday
63218,DNR - MKA ME,DANAPUR,MOKAMA JN.,Sunday,1,Weekend
63219,DNR-RPR MEMU,DANAPUR,RAGHUNATHPUR,Friday,1,Weekday
63220,RPR-PNBE MEM,RAGHUNATHPUR,PATNA JN.,Friday,1,Weekday
63221,MKA-PNBE MEM,MOKAMA JN.,PATNA JN.,Thursday,1,Weekday
63222,PNBE-MKA MEM,PATNA JN.,MOKAMA JN.,Friday,1,Weekday
63223,PNBE-ARA MEM,PATNA JN.,ARA,Friday,1,Weekday
63224,ARA-PNBE MEM,ARA,PATNA JN.,Wednesday,1,Weekday
63225,PNBE-MGS MEM,PATNA JN.,MUGHAL SARAI JN.,Saturday,1,Weekend
63226,BSB-PNBE MEM,VARANASI JN.,PATNA JN.,Sunday,1,Weekend
63227,PNBE-MGS MEM,PATNA JN.,MUGHAL SARAI JN.,Thursday,1,Weekday
63228,MGS-PNBE  ME,MUGHAL SARAI JN.,PATNA JN.,Thursday,1,Weekday
63231,PNBE-MGS MEM,PATNA JN.,MUGHAL SARAI JN.,Sunday,1,Weekend
63232,BXR-PNBE MEM,BUXAR,PATNA JN.,Tuesday,1,Weekday
63233,PNBE-BSB MEM,PATNA JN.,VARANASI JN.,Wednesday,1,Weekday
63234,MGS-PNBE MEM,MUGHAL SARAI JN.,PATNA JN.,Wednesday,1,Weekday
63235,BXR-MGS MEMU,BUXAR,MUGHAL SARAI JN.,Tuesday,1,Weekday
63237,MGS-ALD MEMU,MUGHAL SARAI JN.,ALLAHABAD JN.,Saturday,1,Weekend
63238,MGS- ALD MEM,ALLAHABAD JN.,MUGHAL SARAI JN.,Tuesday,1,Weekday
63240,MGS-BXR MEMU,MUGHAL SARAI JN.,BUXAR,Wednesday,1,Weekday
63241,PNBE- GAYA M,PATNA JN.,GAYA JN.,Wednesday,1,Weekday
63242,GAYA-PNBE  M,GAYA JN.,PATNA JN.,Saturday,1,Weekend
63243,PNBE-GAYA ME,PATNA JN.,GAYA JN.,Saturday,1,Weekend
63244,GAYA -PNBE M,GAYA JN.,PATNA JN.,Friday,1,Weekday
63245,PNBE-GAYA ME,PATNA JN.,GAYA JN.,Sunday,1,Weekend
63246,GAYA-PNBE  M,GAYA JN.,PATNA JN.,Wednesday,1,Weekday
63247,GAYA-PNBE ME,PATNA JN.,GAYA JN.,Tuesday,1,Weekday
63248,GAYA-PNBE ME,GAYA JN.,PATNA JN.,Monday,1,Weekday
63249,PNBE-GAYA ME,PATNA JN.,GAYA JN.,Tuesday,1,Weekday
63250,GAYA-PNBE ME,GAYA JN.,PATNA JN.,Thursday,1,Weekday
63251,PNBE-GAYA ME,PATNA JN.,GAYA JN.,Monday,1,Weekday
63252,GAYA -PNBE M,GAYA JN.,PATNA JN.,Sunday,1,Weekend
63253,PNBE-GAYA ME,PATNA JN.,GAYA JN.,Wednesday,1,Weekday
63254,GAYA-PNBE ME,GAYA JN.,PATNA JN.,Friday,1,Weekday
63255,PNBE-GAYA ME,PATNA JN.,GAYA JN.,Wednesday,1,Weekday
63256,GAYA-PNBE ME,GAYA JN.,PATNA JN.,Saturday,1,Weekend
63257,PNBE-GAYA ME,PATNA JN.,GAYA JN.,Wednesday,1,Weekday
63258,GAYA-PNBE ME,GAYA JN.,PATNA JN.,Friday,1,Weekday
63259,PNBE-GAYA ME,PATNA JN.,GAYA JN.,Monday,1,Weekday
63260,GAYA-PNBE ME,GAYA JN.,PATNA JN.,Tuesday,1,Weekday
63261,FUT - BXR ME,FATUHA,BUXAR,Wednesday,1,Weekday
63262,BXR - FUT ME,BUXAR,FATUHA,Wednesday,1,Weekday
63263,PNBE-BXR MEM,PATNA JN.,BUXAR,Monday,1,Weekday
63264,MGS-PNBE MEM,MUGHAL SARAI JN.,PATNA JN.,Friday,1,Weekday
63271,MKA-PNBE MEM,MOKAMA JN.,PATNA JN.,Friday,1,Weekday
63272,PNBE-MKA MEM,PATNA JN.,MOKAMA JN.,Thursday,1,Weekday
63273,BJU-MKA MEMU,BARAUNI JN.,MOKAMA JN.,Sunday,1,Weekend
63274,MKA-BJU MEMU,MOKAMA JN.,BARAUNI JN.,Saturday,1,Weekend
63275,BJU-MKA MEMU,BARAUNI JN.,MOKAMA JN.,Saturday,1,Weekend
63276,MKA-BJU MEMU,MOKAMA JN.,BARAUNI JN.,Monday,1,Weekday
63279,BJU-SEE MEMU,BARAUNI JN.,SONPUR JN.,Friday,1,Weekday
63280,PNBE-BJU MEM,PATNA JN.,BARAUNI JN.,Tuesday,1,Weekday
63283,BJU-PNBE MEM,BARAUNI JN.,PATNA JN.,Monday,1,Weekday
63284,PNBE-BJU MEM,PATNA JN.,BARAUNI JN.,Wednesday,1,Weekday
63285,BJU-PNBE MEM,BARAUNI JN.,PATNA JN.,Monday,1,Weekday
63286,SEE-BJU MEMU,SONPUR JN.,BARAUNI JN.,Sunday,1,Weekend
63289,GAYA-DOS MEM,GAYA JN.,DEHRI-ON-SON,Friday,1,Weekday
63290,DOS-GAYA MEM,DEHRI-ON-SON,GAYA JN.,Saturday,1,Weekend
63291,GAYA-DOS MEM,GAYA JN.,DEHRI-ON-SON,Monday,1,Weekday
63292,DOS-GAYA MEM,DEHRI-ON-SON,GAYA JN.,Friday,1,Weekday
63293,DOS-MGS MEMU,DEHRI-ON-SON,MUGHAL SARAI JN.,Wednesday,1,Weekday
63294,MGS-DOS MEMU,MUGHAL SARAI JN.,DEHRI-ON-SON,Tuesday,1,Weekday
63295,GAYA-MGS MEM,GAYA JN.,MUGHAL SARAI JN.,Sunday,1,Weekend
63296,MGS-GAYA MEM,MUGHAL SARAI JN.,GAYA JN.,Wednesday,1,Weekday
63501,HWH- BWN M/L,HOWRAH JN.,BARDDHAMAN JN.,Saturday,1,Weekend
63502,BWN - HWH LO,BARDDHAMAN JN.,HOWRAH JN.,Wednesday,1,Weekday
63505,BWN-ASN PGR.,BARDDHAMAN JN.,ASANSOL MAIN,Wednesday,1,Weekday
63506,ASN - BWN PA,ASANSOL MAIN,BARDDHAMAN JN.,Saturday,1,Weekend
63507,BWN-ASN PGR.,BARDDHAMAN JN.,ASANSOL MAIN,Tuesday,1,Weekday
63508,ASN-BWN PGR,ASANSOL MAIN,BARDDHAMAN JN.,Tuesday,1,Weekday
63509,BWN-ASN PGR.,BARDDHAMAN JN.,ASANSOL MAIN,Friday,1,Weekday
63510,ASN - BWN PA,ASANSOL MAIN,BARDDHAMAN JN.,Saturday,1,Weekend
63511,BWN-ASN PGR.,BARDDHAMAN JN.,ASANSOL MAIN,Tuesday,1,Weekday
63512,ASN - BWN PA,ASANSOL MAIN,BARDDHAMAN JN.,Wednesday,1,Weekday
63513,BWN-ASN PGR.,BARDDHAMAN JN.,ASANSOL MAIN,Tuesday,1,Weekday
63514,ASN-BWN PGR,ASANSOL MAIN,BARDDHAMAN JN.,Friday,1,Weekday
63515,BWN-ASN PGR.,BARDDHAMAN JN.,ASANSOL MAIN,Tuesday,1,Weekday
63516,ASN-BWN PGR,ASANSOL MAIN,BARDDHAMAN JN.,Thursday,1,Weekday
63517,BWN-ASN PGR.,BARDDHAMAN JN.,ASANSOL MAIN,Wednesday,1,Weekday
63518,ASN-BWN PGR,ASANSOL MAIN,BARDDHAMAN JN.,Tuesday,1,Weekday
63519,BWN-ASN PGR.,BARDDHAMAN JN.,ASANSOL MAIN,Sunday,1,Weekend
63520,ASN - BWN PA,ASANSOL MAIN,BARDDHAMAN JN.,Friday,1,Weekday
63521,BWN-ASN PGR.,BARDDHAMAN JN.,ASANSOL MAIN,Friday,1,Weekday
63522,ASN - BWN PA,ASANSOL MAIN,BARDDHAMAN JN.,Wednesday,1,Weekday
63523,BWN-ASN PGR.,BARDDHAMAN JN.,ASANSOL MAIN,Wednesday,1,Weekday
63524,ASN - BWN PA,ASANSOL MAIN,BARDDHAMAN JN.,Monday,1,Weekday
63525,BWN-ASN PGR.,BARDDHAMAN JN.,ASANSOL MAIN,Monday,1,Weekday
63526,ASN - BWN PA,ASANSOL MAIN,BARDDHAMAN JN.,Wednesday,1,Weekday
63527,DGR-ASN PGR.,DURGAPUR,ASANSOL MAIN,Friday,1,Weekday
63528,ASN - DGR PG,ASANSOL MAIN,DURGAPUR,Thursday,1,Weekday
63529,UDL-RPH PASS,ANDAL JN.,RAMPUR HAT,Tuesday,1,Weekday
63530,RPH-UDL PASS,RAMPUR HAT,ANDAL JN.,Friday,1,Weekday
63531,UDL-SNT PGR.,ANDAL JN.,SAINTHIA JN.,Tuesday,1,Weekday
63532,SNT-UDL PGR.,SAINTHIA JN.,ANDAL JN.,Thursday,1,Weekday
63533,UDL-SNT PGR.,ANDAL JN.,SAINTHIA JN.,Tuesday,1,Weekday
63534,SNT-UDL PGR,SAINTHIA JN.,ANDAL JN.,Monday,1,Weekday
63535,UDL-SNT PASS,ANDAL JN.,SAINTHIA JN.,Tuesday,1,Weekday
63536,SNT-UDL PGR,SAINTHIA JN.,ANDAL JN.,Thursday,1,Weekday
63537,UDL-SNT PGR.,ANDAL JN.,SAINTHIA JN.,Friday,1,Weekday
63538,SNT-UDL PGR,SAINTHIA JN.,ANDAL JN.,Sunday,1,Weekend
63541,ASN-GMO PGR.,ASANSOL MAIN,NSC BOSE J GOMO,Monday,1,Weekday
63542,GMO-ASN PASS,NSC BOSE J GOMO,ASANSOL MAIN,Thursday,1,Weekday
63543,ASN-GMO PGR.,ASANSOL MAIN,NSC BOSE J GOMO,Thursday,1,Weekday
63544,GMO-ASN PASS,NSC BOSE J GOMO,ASANSOL MAIN,Tuesday,1,Weekday
63545,ASN-DHN PGR.,ASANSOL MAIN,DHANBAD JN.,Saturday,1,Weekend
63546,DHN - ASN PA,DHANBAD JN.,ASANSOL MAIN,Wednesday,1,Weekday
63547,DHN-HZD MEMU,DHANBAD JN.,HAZARIBAGH ROAD,Sunday,1,Weekend
63548,GAYA-KQR MEM,GAYA JN.,KODERMA,Saturday,1,Weekend
63549,HZD-GAYA MEM,HAZARIBAGH ROAD,GAYA JN.,Saturday,1,Weekend
63550,KQR-DHN MEMU,KODERMA,DHANBAD JN.,Tuesday,1,Weekday
63551,ASN-DHN PGR.,ASANSOL MAIN,DHANBAD JN.,Tuesday,1,Weekday
63552,DHN - ASN PA,DHANBAD JN.,ASANSOL MAIN,Sunday,1,Weekend
63553,ASN BSB PASS,ASANSOL MAIN,VARANASI JN.,Monday,1,Weekday
63554,BSB ASN PASS,VARANASI JN.,ASANSOL MAIN,Thursday,1,Weekday
63561,ASN-JSME PGR,ASANSOL MAIN,JASIDIH JN.,Tuesday,1,Weekday
63562,BDME-ASN PAS,BAIDYANATHDHAM,ASANSOL MAIN,Monday,1,Weekday
63563,ASN-JSME PGR,ASANSOL MAIN,JASIDIH JN.,Thursday,1,Weekday
63564,JSME-ASN PAS,JASIDIH JN.,ASANSOL MAIN,Sunday,1,Weekend
63565,JSME-JAJ PGR,JASIDIH JN.,JHAJHA,Tuesday,1,Weekday
63566,JAJ - JSME P,JHAJHA,JASIDIH JN.,Monday,1,Weekday
63567,ASN-JAJ PGR.,ASANSOL MAIN,JHAJHA,Friday,1,Weekday
63568,JAJ - ASN PG,JHAJHA,ASANSOL MAIN,Sunday,1,Weekend
63569,ASN-JSME PGR,ASANSOL MAIN,JASIDIH JN.,Wednesday,1,Weekday
63570,BDME-ASN PAS,BAIDYANATHDHAM,ASANSOL MAIN,Thursday,1,Weekday
63571,JSME-KIUL ME,JASIDIH JN.,MOKAMA JN.,Saturday,1,Weekend
63572,MKA - JSME M,MOKAMA JN.,JASIDIH JN.,Wednesday,1,Weekday
63573,JSME-KIUL ME,JASIDIH JN.,KIUL JN.,Sunday,1,Weekend
63574,KIUL-JSME ME,KIUL JN.,JASIDIH JN.,Wednesday,1,Weekday
63581,BWN-RPH PASS,BARDDHAMAN JN.,RAMPUR HAT,Saturday,1,Weekend
63582,RPH-BWN PASS,RAMPUR HAT,BARDDHAMAN JN.,Wednesday,1,Weekday
63583,BWN-RPH PASS,BARDDHAMAN JN.,RAMPUR HAT,Monday,1,Weekday
63584,RPH-BWN PASS,RAMPUR HAT,BARDDHAMAN JN.,Wednesday,1,Weekday
63591,BKSC-ASN MEM,BOKARO STEEL CITY,ASANSOL MAIN,Thursday,1,Weekday
63592,ASN-BKSC MEM,ASANSOL MAIN,BOKARO STEEL CITY,Sunday,1,Weekend
63593,PRR-ASN MEMU,PURULIA JN.,ASANSOL MAIN,Friday,1,Weekday
63594,ASN-PRR MEMU,ASANSOL MAIN,PURULIA JN.,Tuesday,1,Weekday
63595,BKSC-ASN MEM,BOKARO STEEL CITY,ASANSOL MAIN,Monday,1,Weekday
63596,ASN-BKSC MEM,ASANSOL MAIN,BOKARO STEEL CITY,Thursday,1,Weekday
63597,RNC-ASN PASS,RANCHI,ASANSOL MAIN,Saturday,1,Weekend
63598,ASN-RNC PASS,ASANSOL MAIN,RANCHI,Saturday,1,Weekend
64001,DLI-PNP MEMU,DELHI JN.,PANIPAT JN.,Sunday,1,Weekend
64002,PNP-DLI MEMU,PANIPAT JN.,DELHI JN.,Friday,1,Weekday
64003,NDLS-SNP 12C,NEW DELHI,SONIPAT,Thursday,1,Weekday
64004,SNP-SBB 12CA,SONIPAT,SAHIBABAD,Monday,1,Weekday
64011,PWL-SSB 10 C,PALWAL,SHAKUR BASTI,Monday,1,Weekday
64012,SSB-PWL 12CA,SHAKUR BASTI,PALWAL,Friday,1,Weekday
64013,PWL-SSB 12CA,PALWAL,SHAKUR BASTI,Monday,1,Weekday
64014,SSB-PWL 10 C,SHAKUR BASTI,PALWAL,Tuesday,1,Weekday
64015,PWL-SSB 12CA,PALWAL,SHAKUR BASTI,Sunday,1,Weekend
64016,SSB-PWL EMU,SHAKUR BASTI,PALWAL,Saturday,1,Weekend
64017,PWL-SSB 12CA,PALWAL,SHAKUR BASTI,Saturday,1,Weekend
64018,SSB-NDLS EMU,SHAKUR BASTI,NEW DELHI,Tuesday,1,Weekday
64019,PWL-SSB EMU,PALWAL,SHAKUR BASTI,Friday,1,Weekday
64031,GZB-SSB 12CA,GHAZIABAD JN.,SHAKUR BASTI,Saturday,1,Weekend
64032,SSB-GZB 12CA,SHAKUR BASTI,GHAZIABAD JN.,Monday,1,Weekday
64034,SSB-GZB 10 C,SHAKUR BASTI,GHAZIABAD JN.,Monday,1,Weekday
64036,SSB-GZB 12CA,SHAKUR BASTI,GHAZIABAD JN.,Friday,1,Weekday
64051,PWL-GZB 12CA,PALWAL,GHAZIABAD JN.,Friday,1,Weekday
64052,GZB-PWL 12CA,GHAZIABAD JN.,PALWAL,Sunday,1,Weekend
64053,PWL-GZB 12CA,PALWAL,GHAZIABAD JN.,Saturday,1,Weekend
64055,PWL-GZB 12CA,PALWAL,GHAZIABAD JN.,Tuesday,1,Weekday
64057,PWL-GZB 12CA,PALWAL,GHAZIABAD JN.,Thursday,1,Weekday
64061,PWL-DLI EMU,PALWAL,DELHI JN.,Tuesday,1,Weekday
64062,DLI-BVH EMU,DELHI JN.,PALWAL,Thursday,1,Weekday
64064,PND-4 EMU,DELHI JN.,PALWAL,Friday,1,Weekday
64071,BVH-NDLS EMU,BALLABGARH,SHAKUR BASTI,Wednesday,1,Weekday
64073,KSV-NDLS 12C,KOSI KALAN,NEW DELHI,Wednesday,1,Weekday
64074,NDLS-PWL 12C,NEW DELHI,KOSI KALAN,Wednesday,1,Weekday
64075,PWL-NDLS 10C,PALWAL,NEW DELHI,Sunday,1,Weekend
64076,NDLS-PWL 10C,NEW DELHI,PALWAL,Saturday,1,Weekend
64077,PWL-NDLS EMU,PALWAL,NEW DELHI,Saturday,1,Weekend
64078,NDLS-PWL 12C,NEW DELHI,PALWAL,Thursday,1,Weekday
64080,NDLS-PWL 10,NEW DELHI,PALWAL,Monday,1,Weekday
64082,NDLS-PWL EMU,NEW DELHI,PALWAL,Wednesday,1,Weekday
64084,NDLS-PWL EMU,NEW DELHI,PALWAL,Saturday,1,Weekend
64087,NZM-NDLS 10,HAZRAT NIZAMUDDIN JN,NEW DELHI,Tuesday,1,Weekday
64088,NZM-NDLS 10C,HAZRAT NIZAMUDDIN JN,NEW DELHI,Monday,1,Weekday
64089,NZM-NZM EMU,HAZRAT NIZAMUDDIN JN,HAZRAT NIZAMUDDIN JN,Wednesday,1,Weekday
64090,NZM-NZM EMU,HAZRAT NIZAMUDDIN JN,HAZRAT NIZAMUDDIN JN,Friday,1,Weekday
64091,HNZM-HNZM EM,HAZRAT NIZAMUDDIN JN,HAZRAT NIZAMUDDIN JN,Tuesday,1,Weekday
64092,NZM-NZM EMU,HAZRAT NIZAMUDDIN JN,HAZRAT NIZAMUDDIN JN,Tuesday,1,Weekday
64093,NZM-NDLS 10,HAZRAT NIZAMUDDIN JN,SHAKUR BASTI,Saturday,1,Weekend
64094,SSB-NZM 10 C,SHAKUR BASTI,HAZRAT NIZAMUDDIN JN,Friday,1,Weekday
64095,NDLS-SSB 10C,NEW DELHI,SHAKUR BASTI,Wednesday,1,Weekday
64096,SSB-NZM,SHAKUR BASTI,HAZRAT NIZAMUDDIN JN,Tuesday,1,Weekday
64097,NDLS-SSB 10,NEW DELHI,SHAKUR BASTI,Saturday,1,Weekend
64098,SSB-NZM EMU,SHAKUR BASTI,HAZRAT NIZAMUDDIN JN,Friday,1,Weekday
64101,ALJN-DLI 12C,ALIGARH JN.,DELHI JN.,Thursday,1,Weekday
64102,DLI-ALJN 12C,DELHI JN.,ALIGARH JN.,Monday,1,Weekday
64103,ALJN-DLI,ALIGARH JN.,DELHI JN.,Thursday,1,Weekday
64104,DLI-DKDE 12C,DELHI JN.,DANKAUR,Friday,1,Weekday
64105,ALJN-DLI 12C,ALIGARH JN.,NEW DELHI,Monday,1,Weekday
64106,DLI-KRJ 12CA,DELHI JN.,KHURJA JN,Friday,1,Weekday
64107,DKDE-DLI 12C,DANKAUR,DELHI JN.,Tuesday,1,Weekday
64108,DLI-DKDE 12C,DELHI JN.,KHURJA JN,Monday,1,Weekday
64109,DKDE-SSB 12C,DANKAUR,SHAKUR BASTI,Friday,1,Weekday
64110,NDLS-ALJN 12,NEW DELHI,ALIGARH JN.,Sunday,1,Weekend
64111,DKDE-SSB 12C,KHURJA JN,SHAKUR BASTI,Sunday,1,Weekend
64112,SSB-DKDE 12C,SHAKUR BASTI,DANKAUR,Wednesday,1,Weekday
64113,KRJ-SSB 12CA,KHURJA JN,SHAKUR BASTI,Tuesday,1,Weekday
64114,SSB-ALJN 12C,NEW DELHI,ALIGARH JN.,Wednesday,1,Weekday
64151,ALJN-DLI MEM,ALIGARH JN.,DELHI JN.,Sunday,1,Weekend
64152,DLI-ALJN MEM,DELHI JN.,ALIGARH JN.,Saturday,1,Weekend
64153,CNB-ETW MEMU,KANPUR CENTRAL JN.,ETAWAH,Saturday,1,Weekend
64154,ALJN-TDL MEM,ALIGARH JN.,TUNDLA JN,Tuesday,1,Weekday
64155,ETW-TDL MEMU,ETAWAH,TUNDLA JN,Saturday,1,Weekend
64156,ETW-CNB MEMU,ETAWAH,KANPUR CENTRAL JN.,Saturday,1,Weekend
64157,ETW-AGC MEMU,ETAWAH,AGRA CANTT,Thursday,1,Weekday
64158,TDL-ETW MEMU,TUNDLA JN,ETAWAH,Friday,1,Weekday
64159,CNB-PHD MEMU,KANPUR CENTRAL JN.,PHAPHUND,Tuesday,1,Weekday
64160,AGC-ETW MEMU,AGRA CANTT,ETAWAH,Sunday,1,Weekend
64161,PHD-SKB MEMU,PHAPHUND,SHIKOHABAD JN.,Saturday,1,Weekend
64162,PHD-CNB MEMU,PHAPHUND,KANPUR CENTRAL JN.,Saturday,1,Weekend
64163,CNB-PNK MEMU,KANPUR CENTRAL JN.,PANKI,Thursday,1,Weekday
64164,SKB-PHD MEMU,SHIKOHABAD JN.,PHAPHUND,Sunday,1,Weekend
64165,TDL-ALJN MEM,TUNDLA JN,ALIGARH JN.,Saturday,1,Weekend
64167,PWL-ALJN EMU,PALWAL,ALIGARH JN.,Thursday,1,Weekday
64168,ALJN-PWL EMU,ALIGARH JN.,PALWAL,Tuesday,1,Weekday
64201,LKO-CNB MEMU,LUCKNOW JN.,KANPUR CENTRAL JN.,Tuesday,1,Weekday
64202,CNB-LKO MEMU,KANPUR CENTRAL JN.,LUCKNOW JN.,Wednesday,1,Weekday
64203,LKO-CNB MEMU,LUCKNOW JN.,KANPUR CENTRAL JN.,Saturday,1,Weekend
64204,CNB-LKO MEMU,KANPUR CENTRAL JN.,LUCKNOW JN.,Saturday,1,Weekend
64205,LKO-CNB MEMU,LUCKNOW JN.,KANPUR CENTRAL JN.,Tuesday,1,Weekday
64206,CNB-LKO MEMU,KANPUR CENTRAL JN.,LUCKNOW JN.,Friday,1,Weekday
64207,LKO-CNB MEMU,LUCKNOW JN.,KANPUR CENTRAL JN.,Thursday,1,Weekday
64208,CNB-LKO MEMU,KANPUR CENTRAL JN.,LUCKNOW JN.,Tuesday,1,Weekday
64209,LKO-CNB MEMU,LUCKNOW JN.,KANPUR CENTRAL JN.,Sunday,1,Weekend
64210,CNB-LKO MEMU,KANPUR CENTRAL JN.,LUCKNOW JN.,Saturday,1,Weekend
64211,LKO-CNB MEMU,LUCKNOW JN.,KANPUR CENTRAL JN.,Saturday,1,Weekend
64212,CNB-LKO MEMU,KANPUR CENTRAL JN.,LUCKNOW JN.,Sunday,1,Weekend
64213,LKO-CNB MEMU,LUCKNOW JN.,KANPUR CENTRAL JN.,Tuesday,1,Weekday
64214,KAP-LKO MEMU,KALIANPUR,LUCKNOW JN.,Monday,1,Weekday
64216,KAP-LKO MEMU,KALIANPUR,LUCKNOW JN.,Sunday,1,Weekend
64221,LKO-HRI-LKO,LUCKNOW JN.,SHAHJAHANPUR JN,Friday,1,Weekday
64222,HRI-LKO-HRI,SHAHJAHANPUR JN,LUCKNOW JN.,Friday,1,Weekday
64231,BBK-LKO MEMU,BARA BANKI JN.,LUCKNOW JN.,Monday,1,Weekday
64232,LKO-BBK MEMU,LUCKNOW JN.,BARA BANKI JN.,Sunday,1,Weekend
64234,LKO-BBK MEMU,LUCKNOW JN.,BARA BANKI JN.,Thursday,1,Weekday
64235,BBK-CNB MEMU,BARA BANKI JN.,KANPUR CENTRAL JN.,Saturday,1,Weekend
64236,CNB-BBK MEMU,KANPUR CENTRAL JN.,BARA BANKI JN.,Thursday,1,Weekday
64251,LJN-CNB MEMU,LUCKNOW JN.,KANPUR CENTRAL JN.,Friday,1,Weekday
64252,CNB-LJN MEMU,KANPUR CENTRAL JN.,LUCKNOW JN.,Friday,1,Weekday
64253,LJN-KAP MEMU,LUCKNOW JN.,KALIANPUR,Sunday,1,Weekend
64254,CNB-LJN MEMU,KANPUR CENTRAL JN.,LUCKNOW JN.,Thursday,1,Weekday
64255,LJN-KAP MEMU,LUCKNOW JN.,KALIANPUR,Friday,1,Weekday
64257,LJN-CNB MEMU,LUCKNOW JN.,KANPUR CENTRAL JN.,Thursday,1,Weekday
64260,PNK-LJN MEMU,PANKI,LUCKNOW JN.,Friday,1,Weekday
64271,BBK-LJN MEMU,BARA BANKI JN.,LUCKNOW JN.,Sunday,1,Weekend
64272,LJN-BBK MEMU,LUCKNOW JN.,BARA BANKI JN.,Wednesday,1,Weekday
64273,BBK-LJN MEMU,BARA BANKI JN.,LUCKNOW JN.,Monday,1,Weekday
64274,LJN-BBK MEMU,LUCKNOW JN.,BARA BANKI JN.,Sunday,1,Weekend
64275,BBK-LJN MEMU,BARA BANKI JN.,LUCKNOW JN.,Tuesday,1,Weekday
64281,SLN-LKO MEMU,SULTANPUR JN.,LUCKNOW JN.,Monday,1,Weekday
64282,LKO-SLN MEMU,LUCKNOW JN.,SULTANPUR JN.,Monday,1,Weekday
64401,GZB-DLI 12CA,GHAZIABAD JN.,DELHI JN.,Friday,1,Weekday
64402,DLI-GZB 12CA,DELHI JN.,GHAZIABAD JN.,Friday,1,Weekday
64403,GZB-DLI 12CA,GHAZIABAD JN.,DELHI JN.,Thursday,1,Weekday
64404,DLI-GZB 12CA,DELHI JN.,GHAZIABAD JN.,Thursday,1,Weekday
64406,DLI-GZB 12CA,DELHI JN.,GHAZIABAD JN.,Thursday,1,Weekday
64407,GZB-DLI EMU,GHAZIABAD JN.,DELHI JN.,Thursday,1,Weekday
64408,DLI-GZB 12CA,DELHI JN.,GHAZIABAD JN.,Tuesday,1,Weekday
64409,GZB-NDLS 10C,GHAZIABAD JN.,NEW DELHI,Saturday,1,Weekend
64410,DLI-GZB 12CA,NEW DELHI,GHAZIABAD JN.,Wednesday,1,Weekday
64411,SBB-DLI  EMU,SAHIBABAD,DELHI JN.,Monday,1,Weekday
64412,DLI-GZB MEMU,DELHI JN.,GHAZIABAD JN.,Sunday,1,Weekend
64414,DLI-GZB EMU,DELHI JN.,GHAZIABAD JN.,Monday,1,Weekday
